season,week,date,away,home,opener,close,proj,edge,rec,tier,result,clv,clv_pts,margin,proj_err,vegas_err,proj_vs_vegas,actual
2024,13,11/23/24,Indiana,Ohio State,52.5,52.5,48.4,-4.1,UNDER,LEAN,LOSS,-,0.0,-0.5,4.6,0.5,-4.1,53.0
2024,13,11/23/24,Wake Forest,Miami,64.5,67.0,59.2,-5.3,UNDER,STRONG,WIN,-,-2.5,8.5,-3.2,-11.0,-7.8,56.0
2024,13,11/23/24,UConn,Syracuse,54.5,53.5,56.4,1.9,,,,,,,-1.4,1.5,2.9,55.0
2024,13,11/23/24,Ole Miss,Florida,55.25,57.5,62.6,7.4,OVER,STRONG,LOSS,+,2.2,-14.2,-21.6,-16.5,5.1,41.0
2024,13,11/23/24,Iowa,Maryland,46.5,40.5,50.8,4.3,OVER,LEAN,LOSS,-,-6.0,-4.5,-8.8,1.5,10.3,42.0
2024,13,11/23/24,Sam Houston,Jacksonville State,55.75,57.5,49.8,-6.0,UNDER,STRONG,WIN,-,-1.8,23.8,-17.8,-25.5,-7.7,32.0
2024,13,11/23/24,Massachusetts,Georgia,56.25,55.5,56.6,0.4,,,,,,,23.4,24.5,1.1,80.0
2024,13,11/23/24,UTEP,Tennessee,53.25,54.0,58.4,5.1,OVER,STRONG,WIN,+,0.8,2.8,-2.4,2.0,4.4,56.0
2024,13,11/23/24,Western Kentucky,Liberty,57.0,55.5,59.5,2.5,,,,,,,-0.5,3.5,4.0,59.0
2024,13,11/23/24,Rice,UAB,51.25,52.25,48.8,-2.5,,,,,,,5.2,1.8,-3.5,54.0
2024,13,11/23/24,Bowling Green,Ball State,57.0,54.5,54.1,-2.9,,,,,,,-3.1,-3.5,-0.4,51.0
2024,13,11/23/24,New Mexico State,Middle Tennessee,51.0,53.5,48.4,-2.6,,,,,,,8.6,3.5,-5.1,57.0
2024,13,11/23/24,James Madison,App State,60.5,57.5,55.4,-5.1,UNDER,STRONG,WIN,+,3.0,6.5,-1.4,-3.5,-2.1,54.0
2024,13,11/23/24,UL Monroe,Arkansas State,52.5,51.5,52.0,-0.5,,,,,,,-3.0,-2.5,0.5,49.0
2024,13,11/23/24,Florida International,Kennesaw State,43.75,42.0,53.2,9.5,OVER,STRONG,WIN,-,-1.8,9.2,-0.2,11.0,11.2,53.0
2024,13,11/23/24,South Alabama,Southern Miss,55.25,54.0,59.3,4.0,OVER,LEAN,LOSS,-,-1.2,-6.2,-10.3,-5.0,5.3,49.0
2024,13,11/23/24,Arizona,TCU,59.0,60.0,52.5,-6.5,UNDER,STRONG,LOSS,-,-1.0,-18.0,24.5,17.0,-7.5,77.0
2024,13,11/23/24,Charlotte,Florida Atlantic,48.25,49.5,54.6,6.4,OVER,STRONG,WIN,+,1.2,17.8,11.4,16.5,5.1,66.0
2024,13,11/23/24,Wisconsin,Nebraska,42.5,40.5,45.7,3.2,OVER,LEAN,WIN,-,-2.0,26.5,23.3,28.5,5.2,69.0
2024,13,11/23/24,Stanford,California,55.5,53.5,49.0,-6.5,UNDER,STRONG,WIN,+,2.0,10.5,-4.0,-8.5,-4.5,45.0
2024,13,11/23/24,East Carolina,North Texas,73.25,73.5,60.9,-12.4,UNDER,STRONG,WIN,-,-0.2,5.2,7.1,-5.5,-12.6,68.0
2024,13,11/23/24,San Diego State,Utah State,62.25,60.0,57.2,-5.0,UNDER,STRONG,WIN,+,2.2,1.2,3.8,1.0,-2.8,61.0
2024,13,11/23/24,Tulsa,South Florida,60.25,60.0,53.6,-6.6,UNDER,STRONG,LOSS,+,0.2,-32.8,39.4,33.0,-6.4,93.0
2024,13,11/23/24,Colorado,Kansas,59.5,59.5,56.7,-2.8,,,,,,,1.3,-1.5,-2.8,58.0
2024,13,11/23/24,BYU,Arizona State,48.25,48.5,47.3,-1.0,,,,,,,3.7,2.5,-1.2,51.0
2024,13,11/23/24,Georgia Southern,Coastal Carolina,56.75,59.5,54.0,-2.8,,,,,,,-22.0,-27.5,-5.5,32.0
2024,13,11/23/24,Kentucky,Texas,47.25,47.0,50.3,3.0,OVER,LEAN,LOSS,-,-0.2,-2.2,-5.3,-2.0,3.3,45.0
2024,13,11/23/24,Northwestern,Michigan,37.75,35.0,39.8,2.0,,,,,,,16.2,21.0,4.8,56.0
2024,13,11/23/24,Penn State,Minnesota,45.25,45.0,46.0,0.8,,,,,,,5.0,6.0,1.0,51.0
2024,13,11/23/24,UCF,West Virginia,64.25,60.5,57.5,-6.8,UNDER,STRONG,WIN,+,3.8,12.2,-5.5,-8.5,-3.0,52.0
2024,13,11/23/24,Texas Tech,Oklahoma State,68.25,63.5,62.6,-5.6,UNDER,STRONG,LOSS,+,4.8,-35.8,41.4,40.5,-0.9,104.0
2024,13,11/23/24,Pittsburgh,Louisville,57.5,57.5,51.0,-6.5,UNDER,STRONG,WIN,-,0.0,11.5,-5.0,-11.5,-6.5,46.0
2024,13,11/23/24,Louisiana Tech,Arkansas,50.25,48.5,50.2,-0.0,,,,,,,-1.2,0.5,1.7,49.0
2024,13,11/23/24,Missouri,Mississippi State,57.0,57.5,55.6,-1.4,,,,,,,3.4,1.5,-1.9,59.0
2024,13,11/23/24,Troy,Louisiana,53.25,51.5,50.7,-2.5,,,,,,,30.3,29.5,-0.8,81.0
2024,13,11/23/24,Baylor,Houston,50.5,51.0,50.4,-0.1,,,,,,,-20.4,-21.0,-0.6,30.0
2024,13,11/23/24,Georgia State,Texas State,57.75,59.5,55.9,-1.9,,,,,,,40.1,36.5,-3.6,96.0
2024,13,11/23/24,Washington State,Oregon State,56.5,56.5,67.7,11.2,OVER,STRONG,WIN,-,0.0,22.5,11.3,22.5,11.2,79.0
2024,13,11/23/24,Army,Notre Dame,44.5,44.5,39.9,-4.6,UNDER,LEAN,LOSS,-,0.0,-18.5,23.1,18.5,-4.6,63.0
2024,13,11/23/24,Boise State,Wyoming,57.5,54.0,56.8,-0.7,,,,,,,-26.8,-24.0,2.8,30.0
2024,13,11/23/24,Marshall,Old Dominion,51.5,51.5,52.0,0.5,,,,,,,25.0,25.5,0.5,77.0
2024,13,11/23/24,Iowa State,Utah,42.5,42.5,47.2,4.7,OVER,LEAN,WIN,-,0.0,16.5,11.8,16.5,4.7,59.0
2024,13,11/23/24,Texas A&M,Auburn,46.5,47.0,48.8,2.3,,,,,,,35.2,37.0,1.8,84.0
2024,13,11/23/24,Alabama,Oklahoma,47.5,46.5,48.0,0.5,,,,,,,-21.0,-19.5,1.5,27.0
2024,13,11/23/24,Vanderbilt,LSU,54.5,52.5,51.1,-3.4,UNDER,LEAN,WIN,+,2.0,13.5,-10.1,-11.5,-1.4,41.0
2024,13,11/23/24,Cincinnati,Kansas State,52.75,54.5,56.8,4.0,OVER,LEAN,WIN,+,1.8,3.2,-0.8,1.5,2.3,56.0
2024,13,11/23/24,Virginia Tech,Duke,47.25,45.5,43.6,-3.6,UNDER,LEAN,LOSS,+,1.8,-11.8,15.4,13.5,-1.9,59.0
2024,13,11/23/24,Colorado State,Fresno State,46.5,43.5,53.1,6.6,OVER,STRONG,WIN,-,-3.0,3.5,-3.1,6.5,9.6,50.0
2024,13,11/23/24,USC,UCLA,51.5,52.5,52.6,1.1,,,,,,,-20.6,-20.5,0.1,32.0
2024,13,11/23/24,Air Force,Nevada,44.5,44.5,47.5,3.0,OVER,LEAN,LOSS,-,0.0,-3.5,-6.5,-3.5,3.0,41.0
2024,14,11/26/24,Toledo,Akron,48.75,49.5,46.4,-2.4,,,,,,,-11.4,-14.5,-3.1,35.0
2024,14,11/26/24,Kent State,Buffalo,49.25,50.5,50.1,0.9,,,,,,,-0.1,-0.5,-0.4,50.0
2024,14,11/28/24,Memphis,Tulane,56.0,54.5,52.4,-3.6,UNDER,LEAN,LOSS,+,1.5,-2.0,5.6,3.5,-2.1,58.0
2024,14,11/29/24,Miami (OH),Bowling Green,42.5,38.5,45.1,2.6,,,,,,,-5.1,1.5,6.6,40.0
2024,14,11/29/24,Oregon State,Boise State,56.0,58.0,58.7,2.7,,,,,,,-6.7,-6.0,0.7,52.0
2024,14,11/29/24,Ball State,Ohio,52.75,51.5,52.2,-0.5,,,,,,,10.8,11.5,0.7,63.0
2024,14,11/29/24,Navy,East Carolina,56.0,54.0,49.9,-6.1,UNDER,STRONG,WIN,+,2.0,2.0,4.1,0.0,-4.1,54.0
2024,14,11/29/24,Minnesota,Wisconsin,43.5,40.5,44.5,1.0,,,,,,,-13.5,-9.5,4.0,31.0
2024,14,11/29/24,Oklahoma State,Colorado,64.5,66.5,53.3,-11.2,UNDER,STRONG,WIN,-,-2.0,12.5,-1.3,-14.5,-13.2,52.0
2024,14,11/29/24,Mississippi State,Ole Miss,62.0,63.5,66.8,4.8,OVER,LEAN,LOSS,+,1.5,-22.0,-26.8,-23.5,3.3,40.0
2024,14,11/29/24,Liberty,Sam Houston,47.5,47.5,52.2,4.7,OVER,LEAN,LOSS,-,0.0,-9.5,-14.2,-9.5,4.7,38.0
2024,14,11/29/24,Utah State,Colorado State,60.5,57.0,61.1,0.6,,,,,,,17.9,22.0,4.1,79.0
2024,14,11/29/24,Texas State,South Alabama,61.5,61.0,56.9,-4.6,UNDER,LEAN,LOSS,+,0.5,-21.5,26.1,22.0,-4.1,83.0
2024,14,11/29/24,Stanford,San José State,55.75,54.5,50.9,-4.9,UNDER,LEAN,LOSS,+,1.2,-9.2,14.1,10.5,-3.6,65.0
2024,14,11/29/24,Nebraska,Iowa,39.5,41.5,40.3,0.8,,,,,,,-17.3,-18.5,-1.2,23.0
2024,14,11/29/24,Georgia Tech,Georgia,54.5,49.0,53.4,-1.1,,,,,,,32.6,37.0,4.4,86.0
2024,14,11/29/24,Utah,UCF,49.25,46.5,48.2,-1.0,,,,,,,-6.2,-4.5,1.7,42.0
2024,14,11/30/24,UTSA,Army,54.5,53.0,48.2,-6.3,UNDER,STRONG,WIN,+,1.5,1.5,4.8,0.0,-4.8,53.0
2024,14,11/30/24,Louisiana,UL Monroe,48.5,50.0,53.1,4.6,OVER,LEAN,WIN,+,1.5,11.5,6.9,10.0,3.1,60.0
2024,14,11/30/24,South Carolina,Clemson,49.25,49.0,50.4,1.1,,,,,,,-19.4,-18.0,1.4,31.0
2024,14,11/30/24,Kansas,Baylor,61.5,62.0,59.4,-2.1,,,,,,,2.6,0.0,-2.6,62.0
2024,14,11/30/24,Tennessee,Vanderbilt,48.5,47.0,50.1,1.6,,,,,,,8.9,12.0,3.1,59.0
2024,14,11/30/24,Michigan,Ohio State,43.25,41.5,46.4,3.1,OVER,LEAN,LOSS,-,-1.8,-20.2,-23.4,-18.5,4.9,23.0
2024,14,11/30/24,UConn,Massachusetts,50.25,49.5,51.1,0.9,,,,,,,37.9,39.5,1.6,89.0
2024,14,11/30/24,Duke,Wake Forest,54.0,53.0,46.3,-7.7,UNDER,STRONG,WIN,+,1.0,14.0,-6.3,-13.0,-6.7,40.0
2024,14,11/30/24,West Virginia,Texas Tech,64.5,62.5,61.6,-2.9,,,,,,,5.4,4.5,-0.9,67.0
2024,14,11/30/24,Louisville,Kentucky,48.5,49.5,48.4,-0.1,,,,,,,6.6,5.5,-1.1,55.0
2024,14,11/30/24,North Texas,Temple,64.5,63.5,59.9,-4.6,UNDER,LEAN,WIN,+,1.0,23.5,-18.9,-22.5,-3.6,41.0
2024,14,11/30/24,Illinois,Northwestern,44.25,43.5,47.1,2.9,,,,,,,18.9,22.5,3.6,66.0
2024,14,11/30/24,Eastern Michigan,Western Michigan,57.5,55.5,56.4,-1.1,,,,,,,-12.4,-11.5,0.9,44.0
2024,14,11/30/24,Middle Tennessee,Florida International,51.75,51.0,54.6,2.9,,,,,,,4.4,8.0,3.6,59.0
2024,14,11/30/24,South Florida,Rice,53.25,54.0,50.8,-2.5,,,,,,,12.2,9.0,-3.2,63.0
2024,14,11/30/24,Coastal Carolina,Georgia State,55.5,53.0,56.0,0.5,,,,,,,19.0,22.0,3.0,75.0
2024,14,11/30/24,Southern Miss,Troy,48.5,49.0,53.3,4.8,OVER,LEAN,WIN,+,0.5,23.5,18.7,23.0,4.3,72.0
2024,14,11/30/24,Old Dominion,Arkansas State,58.5,58.5,59.3,0.8,,,,,,,12.7,13.5,0.8,72.0
2024,14,11/30/24,Pittsburgh,Boston College,48.5,50.5,45.5,-3.0,UNDER,LEAN,LOSS,-,-2.0,-8.5,11.5,6.5,-5.0,57.0
2024,14,11/30/24,UAB,Charlotte,58.0,60.0,58.8,0.8,,,,,,,-2.8,-4.0,-1.2,56.0
2024,14,11/30/24,Arkansas,Missouri,54.5,51.0,56.1,1.6,,,,,,,-7.1,-2.0,5.1,49.0
2024,14,11/30/24,Auburn,Alabama,52.25,51.0,49.7,-2.5,,,,,,,-7.7,-9.0,-1.3,42.0
2024,14,11/30/24,Central Michigan,Northern Illinois,45.25,40.0,50.3,5.0,OVER,STRONG,LOSS,-,-5.2,-5.2,-10.3,0.0,10.3,40.0
2024,14,11/30/24,NC State,North Carolina,55.5,54.5,53.3,-2.2,,,,,,,11.7,10.5,-1.2,65.0
2024,14,11/30/24,Arizona State,Arizona,53.5,53.5,50.5,-3.0,UNDER,LEAN,LOSS,-,0.0,-2.5,5.5,2.5,-3.0,56.0
2024,14,11/30/24,Florida Atlantic,Tulsa,57.25,57.5,60.2,3.0,OVER,LEAN,WIN,+,0.2,21.8,18.8,21.5,2.7,79.0
2024,14,11/30/24,Notre Dame,USC,51.25,52.5,54.4,3.1,OVER,LEAN,WIN,+,1.2,32.8,29.6,31.5,1.9,84.0
2024,14,11/30/24,Miami,Syracuse,67.25,67.5,63.9,-3.4,UNDER,LEAN,LOSS,-,-0.2,-12.8,16.1,12.5,-3.6,80.0
2024,14,11/30/24,California,SMU,56.75,54.5,50.4,-6.4,UNDER,STRONG,WIN,+,2.2,12.8,-6.4,-10.5,-4.1,44.0
2024,14,11/30/24,Rutgers,Michigan State,48.25,46.5,50.1,1.9,,,,,,,4.9,8.5,3.6,55.0
2024,14,11/30/24,Fresno State,UCLA,46.5,46.5,47.5,1.0,,,,,,,-14.5,-13.5,1.0,33.0
2024,14,11/30/24,Maryland,Penn State,50.5,50.5,48.8,-1.7,,,,,,,2.2,0.5,-1.7,51.0
2024,14,11/30/24,Kennesaw State,Louisiana Tech,43.25,41.5,51.5,8.2,OVER,STRONG,LOSS,-,-1.8,-10.2,-18.5,-8.5,10.0,33.0
2024,14,11/30/24,Jacksonville State,Western Kentucky,60.5,62.5,61.1,0.6,,,,,,,-25.1,-26.5,-1.4,36.0
2024,14,11/30/24,UTEP,New Mexico State,51.5,51.5,49.8,-1.7,,,,,,,27.2,25.5,-1.7,77.0
2024,14,11/30/24,App State,Georgia Southern,62.25,60.5,61.9,-0.4,,,,,,,-12.9,-11.5,1.4,49.0
2024,14,11/30/24,TCU,Cincinnati,58.25,58.5,56.1,-2.1,,,,,,,-23.1,-25.5,-2.4,33.0
2024,14,11/30/24,Wyoming,Washington State,58.5,55.0,61.7,3.2,OVER,LEAN,LOSS,-,-3.5,-29.5,-32.7,-26.0,6.7,29.0
2024,14,11/30/24,Oklahoma,LSU,47.25,48.0,50.6,3.4,OVER,LEAN,WIN,+,0.8,6.8,3.4,6.0,2.6,54.0
2024,14,11/30/24,Purdue,Indiana,56.5,56.5,52.2,-4.3,UNDER,LEAN,LOSS,-,0.0,-9.5,13.8,9.5,-4.3,66.0
2024,14,11/30/24,Florida,Florida State,45.5,46.0,55.9,10.4,OVER,STRONG,LOSS,+,0.5,-3.5,-13.9,-4.0,9.9,42.0
2024,14,11/30/24,Washington,Oregon,50.5,50.5,50.7,0.2,,,,,,,19.3,19.5,0.2,70.0
2024,14,11/30/24,Kansas State,Iowa State,52.25,51.5,56.3,4.0,OVER,LEAN,LOSS,-,-0.8,-2.2,-6.3,-1.5,4.8,50.0
2024,14,11/30/24,Texas,Texas A&M,48.5,50.0,44.9,-3.6,UNDER,LEAN,WIN,-,-1.5,24.5,-20.9,-26.0,-5.1,24.0
2024,14,11/30/24,Nevada,UNLV,55.25,54.5,51.4,-3.9,UNDER,LEAN,WIN,+,0.8,3.2,0.6,-2.5,-3.1,52.0
2024,14,11/30/24,Marshall,James Madison,52.5,52.0,50.9,-1.6,,,,,,,17.1,16.0,-1.1,68.0
2024,14,11/30/24,Virginia,Virginia Tech,48.5,44.5,47.5,-1.0,,,,,,,6.5,9.5,3.0,54.0
2024,14,11/30/24,Houston,BYU,41.25,40.5,43.0,1.8,,,,,,,5.0,7.5,2.5,48.0
2024,14,11/30/24,Air Force,San Diego State,43.5,43.5,43.0,-0.5,,,,,,,8.0,7.5,-0.5,51.0
2024,14,11/30/24,New Mexico,Hawai'i,61.25,61.5,57.9,-3.4,UNDER,LEAN,LOSS,-,-0.2,-6.8,10.1,6.5,-3.6,68.0
